ItemCompraID,CompraID,IsqueiroID,Quantidade,PrecoUnitario,Desconto,DataCriacao,SubTotal
21397,8160,48,2,80.77,5.06,2025-07-29 19:51:11.231940,153.366076
21398,25481,81,1,37.97,6.12,2025-07-29 19:51:11.231940,35.646235999999995
21399,45960,37,2,45.25,5.96,2025-07-29 19:51:11.231940,85.1062
21400,40369,65,1,19.64,16.89,2025-07-29 19:51:11.231940,16.322803999999998
21401,11064,94,2,37.14,15.13,2025-07-29 19:51:11.231940,63.041436000000004
21402,6948,99,5,98.16,10.47,2025-07-29 19:51:11.231940,439.41324
21403,45790,6,1,33.43,6.11,2025-07-29 19:51:11.231940,31.387427
21404,44242,62,4,55.48,18.29,2025-07-29 19:51:11.231940,181.330832
21405,27987,11,3,17.44,17.73,2025-07-29 19:51:11.231940,43.04366400000001
21406,33557,83,3,53.61,0.36,2025-07-29 19:51:11.231940,160.25101199999997
21407,35341,55,2,45.41,18.87,2025-07-29 19:51:11.231940,73.682266
21408,37112,79,1,86.06,4.98,2025-07-29 19:51:11.231940,81.774212
21409,23996,8,1,68.07,19.36,2025-07-29 19:51:11.231940,54.891647999999996
21410,49676,100,1,34.82,15.97,2025-07-29 19:51:11.231940,29.259246
21411,21131,58,2,34.49,14.06,2025-07-29 19:51:11.231940,59.281411999999996
21412,35812,28,1,33.72,5.0,2025-07-29 19:51:11.231940,32.034
21413,5419,49,1,49.53,5.04,2025-07-29 19:51:11.231940,47.033688
21414,48976,65,3,57.53,12.04,2025-07-29 19:51:11.231940,151.81016400000001
21415,41540,12,1,32.86,17.66,2025-07-29 19:51:11.231940,27.056924
21416,508,86,1,15.6,4.21,2025-07-29 19:51:11.231940,14.94324
21417,10447,27,1,27.72,18.47,2025-07-29 19:51:11.231940,22.600116
21418,29853,66,1,94.31,17.13,2025-07-29 19:51:11.231940,78.154697
21419,47913,48,1,17.76,4.93,2025-07-29 19:51:11.231940,16.884432
21420,44453,19,1,87.14,5.19,2025-07-29 19:51:11.231940,82.61743399999999
21421,10761,61,1,6.24,17.66,2025-07-29 19:51:11.231940,5.138016
21422,4614,67,2,73.48,8.01,2025-07-29 19:51:11.231940,135.188504
21423,33073,45,1,66.43,5.93,2025-07-29 19:51:11.231940,62.49070100000001
21424,34447,10,1,88.79,4.37,2025-07-29 19:51:11.231940,84.90987700000001
21425,48904,89,2,45.39,11.18,2025-07-29 19:51:11.231940,80.630796
21426,49042,62,3,61.18,9.61,2025-07-29 19:51:11.231940,165.901806
21427,43507,63,1,71.75,10.28,2025-07-29 19:51:11.231940,64.3741
21428,370,41,1,54.07,9.18,2025-07-29 19:51:11.231940,49.106374
21429,49241,9,3,67.49,18.84,2025-07-29 19:51:11.231940,164.324652
21430,20104,90,2,30.9,12.99,2025-07-29 19:51:11.231940,53.77218
21431,12387,53,1,61.57,12.52,2025-07-29 19:51:11.231940,53.861436000000005
21432,21845,36,3,67.71,8.84,2025-07-29 19:51:11.231940,185.173308
21433,36914,25,1,45.98,3.65,2025-07-29 19:51:11.231940,44.30173
21434,23452,13,2,48.24,9.17,2025-07-29 19:51:11.231940,87.632784
21435,26277,81,2,94.45,15.6,2025-07-29 19:51:11.231940,159.4316
21436,15482,1,1,93.81,1.35,2025-07-29 19:51:11.231940,92.543565
21437,35468,7,2,16.16,18.15,2025-07-29 19:51:11.231940,26.45392
21438,20709,9,1,81.1,9.82,2025-07-29 19:51:11.231940,73.13597999999999
21439,25975,32,2,38.23,8.27,2025-07-29 19:51:11.231940,70.136758
21440,26494,98,1,33.36,12.85,2025-07-29 19:51:11.231940,29.07324
21441,17155,61,2,70.43,15.68,2025-07-29 19:51:11.231940,118.77315200000001
21442,45332,100,1,16.41,15.22,2025-07-29 19:51:11.231940,13.912398
21443,21612,98,1,17.22,3.72,2025-07-29 19:51:11.231940,16.579416
21444,37892,29,1,54.34,1.21,2025-07-29 19:51:11.231940,53.682486000000004
21445,47257,11,1,28.37,2.39,2025-07-29 19:51:11.231940,27.691957
21446,22918,77,1,49.26,15.48,2025-07-29 19:51:11.231940,41.634552
21447,38895,91,3,95.09,5.52,2025-07-29 19:51:11.231940,269.52309599999995
21448,20536,49,1,92.92,3.38,2025-07-29 19:51:11.231940,89.779304
21449,15125,89,3,93.7,7.85,2025-07-29 19:51:11.231940,259.03365
21450,42502,16,2,66.47,3.94,2025-07-29 19:51:11.231940,127.702164
21451,19420,89,2,58.79,1.72,2025-07-29 19:51:11.231940,115.557624
21452,12697,47,2,23.02,11.66,2025-07-29 19:51:11.231940,40.671735999999996
21453,14259,57,2,78.41,1.26,2025-07-29 19:51:11.231940,154.844068
21454,38645,38,1,55.68,8.33,2025-07-29 19:51:11.231940,51.041855999999996
21455,9410,53,1,44.29,6.1,2025-07-29 19:51:11.231940,41.58831
21456,15081,22,1,33.24,13.64,2025-07-29 19:51:11.231940,28.706064
21457,36557,73,1,97.85,18.44,2025-07-29 19:51:11.231940,79.80646
21458,14844,9,2,61.79,8.92,2025-07-29 19:51:11.231940,112.55666400000001
21459,38963,59,1,40.78,16.24,2025-07-29 19:51:11.231940,34.157328
21460,46446,86,2,59.57,4.48,2025-07-29 19:51:11.231940,113.80252800000001
21461,11535,76,1,6.32,0.22,2025-07-29 19:51:11.231940,6.306096
21462,46862,8,3,86.72,9.45,2025-07-29 19:51:11.231940,235.57487999999995
21463,36412,43,2,59.34,13.31,2025-07-29 19:51:11.231940,102.88369200000001
21464,26206,20,2,97.56,15.39,2025-07-29 19:51:11.231940,165.09103199999998
21465,3782,36,3,67.81,3.07,2025-07-29 19:51:11.231940,197.18469900000002
21466,45639,59,1,56.96,15.88,2025-07-29 19:51:11.231940,47.914752
21467,2240,43,1,17.11,12.18,2025-07-29 19:51:11.231940,15.026001999999998
21468,14231,12,3,50.37,15.06,2025-07-29 19:51:11.231940,128.35283399999997
21469,42338,19,3,93.85,6.89,2025-07-29 19:51:11.231940,262.15120499999995
21470,10710,2,4,41.31,7.57,2025-07-29 19:51:11.231940,152.731332
21471,4032,19,3,26.87,3.39,2025-07-29 19:51:11.231940,77.877321
21472,12487,77,1,72.75,11.46,2025-07-29 19:51:11.231940,64.41284999999999
21473,1426,58,2,9.22,13.25,2025-07-29 19:51:11.231940,15.9967
21474,27724,9,2,67.02,19.08,2025-07-29 19:51:11.231940,108.46516799999999
21475,30694,4,1,43.69,10.95,2025-07-29 19:51:11.231940,38.905945
21476,46526,65,4,12.89,12.77,2025-07-29 19:51:11.231940,44.975788
21477,23742,33,4,27.24,9.03,2025-07-29 19:51:11.231940,99.12091199999999
21478,21982,86,1,30.89,6.64,2025-07-29 19:51:11.231940,28.838904
21479,13061,45,2,85.2,10.93,2025-07-29 19:51:11.231940,151.77528
21480,17574,82,1,12.23,13.43,2025-07-29 19:51:11.231940,10.587511000000001
21481,47975,20,1,25.61,7.46,2025-07-29 19:51:11.231940,23.699493999999998
21482,18955,28,3,50.84,9.65,2025-07-29 19:51:11.231940,137.80182
21483,23905,58,1,39.49,6.46,2025-07-29 19:51:11.231940,36.938946
21484,37822,71,1,94.48,4.29,2025-07-29 19:51:11.231940,90.426808
21485,36055,35,1,83.18,6.95,2025-07-29 19:51:11.231940,77.39899000000001
21486,35151,71,3,88.11,4.3,2025-07-29 19:51:11.231940,252.96380999999997
21487,17817,80,3,12.05,13.05,2025-07-29 19:51:11.231940,31.432425000000002
21488,24742,54,1,94.49,10.48,2025-07-29 19:51:11.231940,84.587448
21489,3606,88,4,20.75,2.98,2025-07-29 19:51:11.231940,80.5266
21490,16403,87,1,53.81,1.22,2025-07-29 19:51:11.231940,53.153518000000005
21491,5442,79,1,62.56,5.29,2025-07-29 19:51:11.231940,59.250576
21492,19381,40,1,16.68,10.9,2025-07-29 19:51:11.231940,14.86188
21493,24688,87,1,66.85,17.08,2025-07-29 19:51:11.231940,55.43202
21494,33847,1,1,29.41,19.08,2025-07-29 19:51:11.231940,23.798572
21495,48214,98,2,72.8,12.34,2025-07-29 19:51:11.231940,127.63296
21496,19283,40,1,14.74,15.56,2025-07-29 19:51:11.231940,12.446456000000001
21497,23706,20,1,84.5,8.56,2025-07-29 19:51:11.231940,77.2668
21498,19883,32,1,85.18,0.25,2025-07-29 19:51:11.231940,84.96705000000001
21499,3451,54,2,6.59,4.46,2025-07-29 19:51:11.231940,12.592172
21500,44514,49,1,60.33,8.51,2025-07-29 19:51:11.231940,55.195917
21501,46930,74,2,77.77,14.66,2025-07-29 19:51:11.231940,132.737836
21502,18165,92,1,28.3,3.17,2025-07-29 19:51:11.231940,27.402890000000003
21503,25052,64,2,87.62,10.55,2025-07-29 19:51:11.231940,156.75218
21504,4065,24,1,49.3,14.73,2025-07-29 19:51:11.231940,42.038109999999996
21505,18883,69,1,44.13,2.05,2025-07-29 19:51:11.231940,43.225335
21506,17623,4,1,7.44,1.37,2025-07-29 19:51:11.231940,7.338072
21507,40784,16,2,50.04,5.21,2025-07-29 19:51:11.231940,94.865832
21508,11562,14,3,97.49,6.72,2025-07-29 19:51:11.231940,272.81601599999993
21509,10899,24,1,59.6,1.35,2025-07-29 19:51:11.231940,58.7954
21510,25288,18,2,38.94,19.95,2025-07-29 19:51:11.231940,62.34294
21511,8592,84,2,8.03,12.57,2025-07-29 19:51:11.231940,14.041258
21512,38573,35,1,87.46,17.27,2025-07-29 19:51:11.231940,72.35565799999999
21513,39413,51,1,9.86,8.11,2025-07-29 19:51:11.231940,9.060354
21514,45730,50,1,27.81,10.81,2025-07-29 19:51:11.231940,24.803739
21515,23077,31,1,10.67,10.65,2025-07-29 19:51:11.231940,9.533645
21516,44671,24,1,75.21,15.97,2025-07-29 19:51:11.231940,63.198963
21517,28583,85,2,50.25,19.01,2025-07-29 19:51:11.231940,81.39495
21518,24987,32,2,31.49,9.69,2025-07-29 19:51:11.231940,56.877238
21519,29010,47,1,11.75,19.08,2025-07-29 19:51:11.231940,9.5081
21520,14998,19,1,34.84,15.11,2025-07-29 19:51:11.231940,29.575676
21521,16354,45,1,63.89,1.2,2025-07-29 19:51:11.231940,63.12332
21522,45716,30,1,37.69,11.69,2025-07-29 19:51:11.231940,33.284039
21523,24131,80,2,73.91,18.54,2025-07-29 19:51:11.231940,120.414172
21524,14682,97,1,27.66,14.01,2025-07-29 19:51:11.231940,23.784834
21525,24211,60,1,56.85,3.59,2025-07-29 19:51:11.231940,54.809084999999996
21526,32171,80,1,18.46,10.94,2025-07-29 19:51:11.231940,16.440476
21527,40310,23,2,17.56,1.53,2025-07-29 19:51:11.231940,34.582664
21528,6523,27,3,45.65,5.56,2025-07-29 19:51:11.231940,129.33558
21529,33507,57,4,38.71,18.35,2025-07-29 19:51:11.231940,126.42686
21530,39217,11,3,98.67,8.73,2025-07-29 19:51:11.231940,270.168327
21531,19850,39,1,70.11,16.52,2025-07-29 19:51:11.231940,58.527828
21532,25605,66,3,56.68,11.1,2025-07-29 19:51:11.231940,151.16556
21533,14621,31,2,58.6,6.56,2025-07-29 19:51:11.231940,109.51168
21534,94,51,3,42.94,13.05,2025-07-29 19:51:11.231940,112.00898999999998
21535,5871,53,1,17.7,2.26,2025-07-29 19:51:11.231940,17.29998
21536,36498,87,1,71.47,10.01,2025-07-29 19:51:11.231940,64.315853
21537,49745,82,2,7.32,2.82,2025-07-29 19:51:11.231940,14.227152
21538,38288,40,2,6.96,8.08,2025-07-29 19:51:11.231940,12.795264
21539,49900,17,1,9.69,15.8,2025-07-29 19:51:11.231940,8.15898
21540,25578,57,5,25.02,8.45,2025-07-29 19:51:11.231940,114.52905
21541,17291,77,5,61.0,18.08,2025-07-29 19:51:11.231940,249.85600000000002
21542,43038,100,1,84.73,0.38,2025-07-29 19:51:11.231940,84.408026
21543,9610,81,1,20.43,14.41,2025-07-29 19:51:11.231940,17.486037
21544,38737,79,1,84.74,6.67,2025-07-29 19:51:11.231940,79.087842
21545,27612,38,1,93.09,12.84,2025-07-29 19:51:11.231940,81.13724400000001
21546,27011,97,2,14.44,2.37,2025-07-29 19:51:11.231940,28.195543999999998
21547,46473,81,3,66.67,13.93,2025-07-29 19:51:11.231940,172.148607
21548,44031,84,3,49.86,15.35,2025-07-29 19:51:11.231940,126.61946999999999
21549,26360,58,1,39.08,17.02,2025-07-29 19:51:11.231940,32.428584
21550,1578,3,3,31.9,16.88,2025-07-29 19:51:11.231940,79.54584
21551,41033,55,3,19.5,5.57,2025-07-29 19:51:11.231940,55.241550000000004
21552,40206,61,1,54.41,8.83,2025-07-29 19:51:11.231940,49.605596999999996
21553,32149,76,1,96.3,1.51,2025-07-29 19:51:11.231940,94.84586999999999
21554,11912,53,1,77.71,1.7,2025-07-29 19:51:11.231940,76.38892999999999
21555,38829,69,1,19.46,8.86,2025-07-29 19:51:11.231940,17.735844
21556,25133,90,3,64.77,8.27,2025-07-29 19:51:11.231940,178.240563
21557,39453,64,3,65.17,16.84,2025-07-29 19:51:11.231940,162.586116
21558,3947,79,1,7.27,3.25,2025-07-29 19:51:11.231940,7.033725
21559,30072,95,2,91.58,5.32,2025-07-29 19:51:11.231940,173.415888
21560,167,71,1,43.16,6.31,2025-07-29 19:51:11.231940,40.436604
21561,20237,7,4,29.52,11.69,2025-07-29 19:51:11.231940,104.276448
21562,43594,76,1,36.21,18.15,2025-07-29 19:51:11.231940,29.637885
21563,1870,51,2,57.48,4.19,2025-07-29 19:51:11.231940,110.14317599999998
21564,5930,80,2,26.41,13.98,2025-07-29 19:51:11.231940,45.435764
21565,33859,57,2,10.09,17.93,2025-07-29 19:51:11.231940,16.561726
21566,44566,70,4,56.6,0.37,2025-07-29 19:51:11.231940,225.56232
21567,17615,90,1,82.15,1.12,2025-07-29 19:51:11.231940,81.22992
21568,3457,28,1,13.94,16.76,2025-07-29 19:51:11.231940,11.603656
21569,12203,30,1,16.88,0.67,2025-07-29 19:51:11.231940,16.766903999999997
21570,20534,19,1,38.32,6.03,2025-07-29 19:51:11.231940,36.009304
21571,41486,91,1,92.34,18.09,2025-07-29 19:51:11.231940,75.635694
21572,34574,78,1,41.56,0.81,2025-07-29 19:51:11.231940,41.223364000000004
21573,17306,97,1,37.85,16.18,2025-07-29 19:51:11.231940,31.725870000000004
21574,9527,86,1,54.96,2.59,2025-07-29 19:51:11.231940,53.536536
21575,38100,32,3,60.07,8.57,2025-07-29 19:51:11.231940,164.766003
21576,18789,37,1,58.26,18.53,2025-07-29 19:51:11.231940,47.464422
21577,40679,23,2,25.46,3.94,2025-07-29 19:51:11.231940,48.913752
21578,2550,95,1,37.4,2.51,2025-07-29 19:51:11.231940,36.461259999999996
21579,42605,22,1,73.1,4.55,2025-07-29 19:51:11.231940,69.77395
21580,763,75,1,24.09,7.53,2025-07-29 19:51:11.231940,22.276023
21581,37558,28,3,59.7,14.03,2025-07-29 19:51:11.231940,153.97227000000004
21582,31610,73,1,93.81,15.75,2025-07-29 19:51:11.231940,79.034925
21583,35870,35,1,35.93,9.28,2025-07-29 19:51:11.231940,32.595696
21584,16060,24,1,73.85,10.67,2025-07-29 19:51:11.231940,65.97020499999999
21585,44016,59,1,21.55,19.57,2025-07-29 19:51:11.231940,17.332665000000002
21586,3767,27,1,57.11,19.5,2025-07-29 19:51:11.231940,45.973549999999996
21587,36807,34,2,37.6,11.73,2025-07-29 19:51:11.231940,66.37904
21588,1072,87,2,92.46,18.66,2025-07-29 19:51:11.231940,150.413928
21589,1796,21,1,13.16,16.47,2025-07-29 19:51:11.231940,10.992548000000001
21590,48224,6,1,75.92,16.78,2025-07-29 19:51:11.231940,63.18062400000001
21591,5700,85,3,67.07,16.36,2025-07-29 19:51:11.231940,168.29204399999998
21592,37719,11,1,47.59,13.22,2025-07-29 19:51:11.231940,41.298602
21593,39905,92,3,15.28,16.11,2025-07-29 19:51:11.231940,38.455175999999994
21594,21568,4,3,48.11,12.55,2025-07-29 19:51:11.231940,126.216585
21595,28257,87,2,69.62,7.45,2025-07-29 19:51:11.231940,128.86662
21596,11855,13,1,20.51,16.66,2025-07-29 19:51:11.231940,17.093034000000003
21597,17398,58,1,85.17,1.21,2025-07-29 19:51:11.231940,84.139443
21598,45433,26,3,91.22,2.49,2025-07-29 19:51:11.231940,266.84586599999994
21599,22332,42,1,96.67,8.03,2025-07-29 19:51:11.231940,88.907399
21600,30051,98,1,96.03,19.13,2025-07-29 19:51:11.231940,77.659461
21601,42157,56,2,17.81,6.67,2025-07-29 19:51:11.231940,33.244146
21602,40193,41,3,6.25,14.65,2025-07-29 19:51:11.231940,16.003125
21603,27442,23,1,60.88,8.41,2025-07-29 19:51:11.231940,55.759992
21604,26281,33,1,74.68,17.39,2025-07-29 19:51:11.231940,61.69314800000001
21605,22935,68,1,91.01,16.87,2025-07-29 19:51:11.231940,75.656613
21606,8317,59,4,80.9,15.76,2025-07-29 19:51:11.231940,272.60064000000006
21607,34403,96,1,60.42,18.71,2025-07-29 19:51:11.231940,49.115418
21608,26296,21,1,93.21,16.97,2025-07-29 19:51:11.231940,77.392263
21609,26222,48,1,70.99,2.44,2025-07-29 19:51:11.231940,69.25784399999999
21610,6988,2,1,29.0,0.24,2025-07-29 19:51:11.231940,28.930400000000002
21611,5226,77,1,73.26,3.74,2025-07-29 19:51:11.231940,70.520076
21612,38851,20,2,97.64,13.13,2025-07-29 19:51:11.231940,169.639736
21613,43588,88,1,77.28,8.8,2025-07-29 19:51:11.231940,70.47936
21614,2406,17,1,64.07,18.89,2025-07-29 19:51:11.231940,51.96717699999999
21615,14653,84,1,75.24,3.18,2025-07-29 19:51:11.231940,72.84736799999999
21616,27574,68,1,53.87,9.97,2025-07-29 19:51:11.231940,48.499160999999994
21617,19266,23,3,94.52,3.97,2025-07-29 19:51:11.231940,272.30266800000004
21618,18393,80,3,82.58,6.29,2025-07-29 19:51:11.231940,232.15715400000002
21619,1238,31,1,49.74,9.28,2025-07-29 19:51:11.231940,45.124128
21620,22493,92,1,81.67,1.68,2025-07-29 19:51:11.231940,80.297944
21621,40001,70,1,90.58,17.14,2025-07-29 19:51:11.231940,75.054588
21622,46505,40,1,56.58,3.53,2025-07-29 19:51:11.231940,54.582726
21623,10593,89,2,45.61,19.56,2025-07-29 19:51:11.231940,73.377368
21624,30505,19,1,55.27,1.51,2025-07-29 19:51:11.231940,54.435423
21625,13541,22,1,86.88,18.32,2025-07-29 19:51:11.231940,70.963584
21626,44567,51,1,30.91,3.83,2025-07-29 19:51:11.231940,29.726147
21627,37501,48,2,44.58,0.06,2025-07-29 19:51:11.231940,89.10650399999999
21628,49740,90,1,22.22,9.67,2025-07-29 19:51:11.231940,20.071326
21629,46127,51,1,66.39,12.07,2025-07-29 19:51:11.231940,58.376726999999995
21630,49523,26,2,84.99,13.17,2025-07-29 19:51:11.231940,147.59363399999998
21631,11879,51,1,86.2,10.34,2025-07-29 19:51:11.231940,77.28692000000001
21632,4890,48,1,95.97,1.51,2025-07-29 19:51:11.231940,94.520853
21633,31124,4,2,5.86,4.71,2025-07-29 19:51:11.231940,11.167988000000001
21634,38413,55,2,16.57,13.31,2025-07-29 19:51:11.231940,28.729066
21635,5248,65,1,83.79,14.64,2025-07-29 19:51:11.231940,71.523144
21636,38302,33,1,33.83,1.92,2025-07-29 19:51:11.231940,33.180464
21637,36732,64,1,55.34,16.41,2025-07-29 19:51:11.231940,46.258706000000004
21638,36527,88,1,38.06,17.11,2025-07-29 19:51:11.231940,31.547934
21639,38589,29,1,53.62,8.01,2025-07-29 19:51:11.231940,49.32503799999999
21640,15868,97,2,29.69,15.53,2025-07-29 19:51:11.231940,50.158286000000004
21641,39499,32,1,67.75,18.92,2025-07-29 19:51:11.231940,54.9317
21642,35552,17,4,92.5,15.02,2025-07-29 19:51:11.231940,314.426
21643,38879,2,1,18.31,9.71,2025-07-29 19:51:11.231940,16.532099
21644,5924,96,1,50.54,3.75,2025-07-29 19:51:11.231940,48.64475
21645,46417,28,2,10.14,3.63,2025-07-29 19:51:11.231940,19.543836000000002
21646,27735,77,1,88.25,19.3,2025-07-29 19:51:11.231940,71.21775
21647,41882,45,1,76.46,12.61,2025-07-29 19:51:11.231940,66.818394
21648,16291,34,2,48.46,16.63,2025-07-29 19:51:11.231940,80.802204
21649,457,79,1,46.49,7.49,2025-07-29 19:51:11.231940,43.007899
21650,47938,88,3,10.48,1.68,2025-07-29 19:51:11.231940,30.911808
21651,15311,56,2,47.5,5.66,2025-07-29 19:51:11.231940,89.623
21652,864,5,1,74.43,0.98,2025-07-29 19:51:11.231940,73.700586
21653,29131,35,1,92.05,11.14,2025-07-29 19:51:11.231940,81.79563
21654,9665,23,1,53.42,9.93,2025-07-29 19:51:11.231940,48.115394
21655,713,36,1,96.72,5.52,2025-07-29 19:51:11.231940,91.381056
21656,33756,53,2,48.89,10.27,2025-07-29 19:51:11.231940,87.737994
21657,1147,46,1,28.13,0.76,2025-07-29 19:51:11.231940,27.916211999999998
21658,2536,1,2,92.58,0.69,2025-07-29 19:51:11.231940,183.882396
21659,31967,65,2,75.57,8.24,2025-07-29 19:51:11.231940,138.686064
21660,37252,89,2,76.43,15.24,2025-07-29 19:51:11.231940,129.56413600000002
21661,40345,82,2,69.17,17.52,2025-07-29 19:51:11.231940,114.102832
21662,24207,97,3,39.24,9.78,2025-07-29 19:51:11.231940,106.206984
21663,19691,8,2,23.67,13.19,2025-07-29 19:51:11.231940,41.095854
21664,21053,63,1,62.61,13.09,2025-07-29 19:51:11.231940,54.414350999999996
21665,16391,98,1,86.32,10.95,2025-07-29 19:51:11.231940,76.86796
21666,42099,28,2,21.81,9.94,2025-07-29 19:51:11.231940,39.284172
21667,16180,24,3,38.91,5.69,2025-07-29 19:51:11.231940,110.08806299999999
21668,45330,30,2,70.13,16.22,2025-07-29 19:51:11.231940,117.50982799999998
21669,31464,22,1,91.97,9.94,2025-07-29 19:51:11.231940,82.828182
21670,38743,96,2,19.56,2.87,2025-07-29 19:51:11.231940,37.997256
21671,48948,65,1,91.04,1.75,2025-07-29 19:51:11.231940,89.44680000000001
21672,47489,7,2,61.04,8.5,2025-07-29 19:51:11.231940,111.70320000000001
21673,16227,3,2,35.77,10.53,2025-07-29 19:51:11.231940,64.00683800000002
21674,34932,56,1,31.55,16.05,2025-07-29 19:51:11.231940,26.486225
21675,39160,96,1,74.4,0.91,2025-07-29 19:51:11.231940,73.72296
21676,9733,40,5,25.55,11.9,2025-07-29 19:51:11.231940,112.54775000000001
21677,31124,8,1,55.98,5.36,2025-07-29 19:51:11.231940,52.979472
21678,6169,54,1,18.79,17.34,2025-07-29 19:51:11.231940,15.531813999999999
21679,31104,24,2,95.71,8.56,2025-07-29 19:51:11.231940,175.034448
21680,32252,56,1,88.67,0.71,2025-07-29 19:51:11.231940,88.040443
21681,30040,27,1,50.71,11.13,2025-07-29 19:51:11.231940,45.065977000000004
21682,45519,11,1,66.33,3.12,2025-07-29 19:51:11.231940,64.260504
21683,37474,27,1,11.87,14.21,2025-07-29 19:51:11.231940,10.183273
21684,34143,90,1,78.47,19.59,2025-07-29 19:51:11.231940,63.097727
21685,44241,74,1,93.57,18.67,2025-07-29 19:51:11.231940,76.100481
21686,39370,83,2,10.93,18.71,2025-07-29 19:51:11.231940,17.769993999999997
21687,27883,33,2,12.16,12.16,2025-07-29 19:51:11.231940,21.362688
21688,35312,52,1,89.27,8.76,2025-07-29 19:51:11.231940,81.44994799999999
21689,26604,85,3,19.94,19.91,2025-07-29 19:51:11.231940,47.909838
21690,49452,29,1,9.72,10.35,2025-07-29 19:51:11.231940,8.71398
21691,31557,72,1,73.35,18.26,2025-07-29 19:51:11.231940,59.956289999999996
21692,29334,81,1,77.43,7.31,2025-07-29 19:51:11.231940,71.769867
21693,29929,38,3,76.19,4.13,2025-07-29 19:51:11.231940,219.130059
21694,24891,74,1,35.74,17.98,2025-07-29 19:51:11.231940,29.313948000000003
21695,43498,66,1,31.69,7.06,2025-07-29 19:51:11.231940,29.452686
21696,32656,48,1,72.85,15.47,2025-07-29 19:51:11.231940,61.58010499999999
21697,311,77,2,62.01,0.16,2025-07-29 19:51:11.231940,123.82156799999998
21698,31763,93,1,28.21,2.74,2025-07-29 19:51:11.231940,27.437046000000002
21699,589,44,3,12.34,4.49,2025-07-29 19:51:11.231940,35.35780199999999
21700,30883,56,1,27.41,7.08,2025-07-29 19:51:11.231940,25.469372
21701,9986,42,1,20.73,13.41,2025-07-29 19:51:11.231940,17.950107
21702,10146,92,1,26.0,10.14,2025-07-29 19:51:11.231940,23.363599999999998
21703,25095,92,1,52.13,8.58,2025-07-29 19:51:11.231940,47.657246
21704,3677,48,2,97.52,3.39,2025-07-29 19:51:11.231940,188.42814399999997
21705,13122,30,2,53.73,14.58,2025-07-29 19:51:11.231940,91.79233199999999
21706,23519,32,4,61.25,3.55,2025-07-29 19:51:11.231940,236.3025
21707,14058,4,2,35.57,4.65,2025-07-29 19:51:11.231940,67.83199
21708,13957,90,1,85.88,14.04,2025-07-29 19:51:11.231940,73.822448
21709,31484,33,2,86.04,13.42,2025-07-29 19:51:11.231940,148.98686400000003
21710,2976,8,1,69.92,4.22,2025-07-29 19:51:11.231940,66.969376
21711,34149,32,3,54.55,12.94,2025-07-29 19:51:11.231940,142.47368999999998
21712,39107,76,1,28.83,5.9,2025-07-29 19:51:11.231940,27.129029999999997
21713,49314,25,5,73.16,7.18,2025-07-29 19:51:11.231940,339.53556
21714,44374,76,1,68.3,3.51,2025-07-29 19:51:11.231940,65.90267
21715,26856,79,1,84.03,8.81,2025-07-29 19:51:11.231940,76.62695699999999
21716,46085,13,2,91.59,9.89,2025-07-29 19:51:11.231940,165.063498
21717,36666,46,1,70.37,19.54,2025-07-29 19:51:11.231940,56.619702000000004
21718,8306,61,1,16.95,9.2,2025-07-29 19:51:11.231940,15.3906
21719,31540,25,1,52.8,13.69,2025-07-29 19:51:11.231940,45.57167999999999
21720,8330,77,3,96.23,7.55,2025-07-29 19:51:11.231940,266.893905
21721,19874,45,1,80.6,9.74,2025-07-29 19:51:11.231940,72.74955999999999
21722,33825,84,1,47.95,8.53,2025-07-29 19:51:11.231940,43.859865000000006
21723,45125,21,1,57.93,10.25,2025-07-29 19:51:11.231940,51.992174999999996
21724,44634,7,3,78.46,19.74,2025-07-29 19:51:11.231940,188.915988
21725,5602,31,1,8.52,9.81,2025-07-29 19:51:11.231940,7.684188
21726,35778,8,2,10.6,5.34,2025-07-29 19:51:11.231940,20.06792
21727,10151,20,4,93.3,5.24,2025-07-29 19:51:11.231940,353.64432
21728,24912,94,3,9.99,4.49,2025-07-29 19:51:11.231940,28.624346999999997
21729,9619,92,2,78.03,4.08,2025-07-29 19:51:11.231940,149.692752
21730,9952,85,3,54.98,12.26,2025-07-29 19:51:11.231940,144.718356
21731,42740,51,2,91.38,7.35,2025-07-29 19:51:11.231940,169.32713999999999
21732,21246,6,5,49.05,10.99,2025-07-29 19:51:11.231940,218.297025
21733,41160,97,1,38.34,1.64,2025-07-29 19:51:11.231940,37.711224
21734,11840,60,2,95.87,0.31,2025-07-29 19:51:11.231940,191.14560600000002
21735,38538,21,1,98.75,10.22,2025-07-29 19:51:11.231940,88.65775
21736,30452,30,1,21.44,17.54,2025-07-29 19:51:11.231940,17.679424
21737,15696,60,2,39.38,12.01,2025-07-29 19:51:11.231940,69.30092400000001
21738,19031,80,1,50.08,16.03,2025-07-29 19:51:11.231940,42.052175999999996
21739,39402,85,2,91.68,2.55,2025-07-29 19:51:11.231940,178.68432
21740,1428,1,1,6.36,11.97,2025-07-29 19:51:11.231940,5.598708
21741,30539,69,1,14.69,13.93,2025-07-29 19:51:11.231940,12.643683
21742,11712,35,1,48.67,5.31,2025-07-29 19:51:11.231940,46.085623
21743,5269,50,1,12.2,18.29,2025-07-29 19:51:11.231940,9.96862
21744,34270,78,5,96.49,9.26,2025-07-29 19:51:11.231940,437.77513
